n,p,device,repetition,random_state,timestamp,algorithm,computation_time,motifs,processor
1000,0.30000000000000004,GPU,2,71070,2025-08-24 13:14:33.465972,gpu,0.026,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,GPU,3,71070,2025-08-24 13:13:27.817842,gpu,0.015,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,GPU,4,71070,2025-08-24 13:15:21.076450,gpu,0.013,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,0,71070,2025-08-24 13:15:21.807092,matmul,0.031,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,1,71070,2025-08-24 13:13:25.289789,matmul,0.033,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,2,71070,2025-08-24 13:14:37.603469,matmul,0.034,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,3,71070,2025-08-24 13:14:56.529436,matmul,0.033,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.30000000000000004,CPU,4,71070,2025-08-24 13:15:33.760137,matmul,0.03,[19586030 50337064 10753034 21547688 10775980 10778103  9227634  9206720  9210112  3076673  1971279  3943965  1971844  1973380  1687753   119743],Apple M3 Max
1000,0.35000000000000003,GPU,0,71070,2025-08-24 13:13:47.788982,gpu,0.024,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,1,71070,2025-08-24 13:13:42.336109,gpu,0.013,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,2,71070,2025-08-24 13:13:50.041476,gpu,0.012,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,3,71070,2025-08-24 13:14:56.067481,gpu,0.047,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,GPU,4,71070,2025-08-24 13:14:11.481889,gpu,0.013,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,0,71070,2025-08-24 13:13:33.493372,matmul,0.033,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,1,71070,2025-08-24 13:13:48.293369,matmul,0.034,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,2,71070,2025-08-24 13:14:13.658760,matmul,0.032,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,3,71070,2025-08-24 13:13:47.291790,matmul,0.032,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.35000000000000003,CPU,4,71070,2025-08-24 13:13:56.379763,matmul,0.034,[12565316 40613272 10846538 21860180 10931210 10932760 11769947 11678942 11680175  3922341  3123672  6288381  3142352  3148218  3364595   299100],Apple M3 Max
1000,0.4,GPU,0,71070,2025-08-24 13:13:45.656637,gpu,0.048,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,1,71070,2025-08-24 13:13:35.180164,gpu,0.013,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,2,71070,2025-08-24 13:13:14.233553,gpu,0.016,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,3,71070,2025-08-24 13:13:42.273272,gpu,0.05,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,GPU,4,71070,2025-08-24 13:13:14.371987,gpu,0.019,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,0,71070,2025-08-24 13:13:49.830713,matmul,0.032,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,1,71070,2025-08-24 13:15:26.492294,matmul,0.033,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,2,71070,2025-08-24 13:15:24.234702,matmul,0.033,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,3,71070,2025-08-24 13:14:08.525714,matmul,0.031,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1000,0.4,CPU,4,71070,2025-08-24 13:13:42.227056,matmul,0.034,[ 7774649 31093750 10304846 20730876 10368206 10365732 13814636 13738422 13740384  4608700  4557278  9158641  4578924  4581870  6078002   672085],Apple M3 Max
1500,0.05,GPU,0,71070,2025-08-24 13:14:06.168862,gpu,0.027,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,1,71070,2025-08-24 13:14:21.842476,gpu,0.039,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,2,71070,2025-08-24 13:15:31.550142,gpu,0.036,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,3,71070,2025-08-24 13:14:56.798738,gpu,0.027,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,GPU,4,71070,2025-08-24 13:14:51.798913,gpu,0.042,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,0,71070,2025-08-24 13:15:13.525710,matmul,0.088,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,1,71070,2025-08-24 13:15:19.938701,matmul,0.089,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,2,71070,2025-08-24 13:13:46.432346,matmul,0.089,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,3,71070,2025-08-24 13:13:12.794384,matmul,0.094,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.05,CPU,4,71070,2025-08-24 13:15:12.203308,matmul,0.088,[412830496 130186352   3423519   6844508   3422688   3420325    359862    360435    359843    119844      9457     18561      9284      9344       986         6],Apple M3 Max
1500,0.1,GPU,0,71070,2025-08-24 13:13:17.395002,gpu,0.027,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,1,71070,2025-08-24 13:15:22.700166,gpu,0.065,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,2,71070,2025-08-24 13:13:27.996078,gpu,0.027,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,3,71070,2025-08-24 13:13:23.320255,gpu,0.028,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,GPU,4,71070,2025-08-24 13:13:33.454876,gpu,0.028,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,0,71070,2025-08-24 13:13:53.199842,matmul,0.089,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,1,71070,2025-08-24 13:14:17.627035,matmul,0.088,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,2,71070,2025-08-24 13:14:43.333068,matmul,0.088,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,3,71070,2025-08-24 13:15:07.532651,matmul,0.088,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.1,CPU,4,71070,2025-08-24 13:15:31.454516,matmul,0.083,[298532384 198810288  11036191  22061172  11033174  11026210   2450472   2451295   2449634    815139    135753    272310    135432    135499     29995       565],Apple M3 Max
1500,0.15000000000000002,GPU,0,71070,2025-08-24 13:13:33.542632,gpu,0.029,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,1,71070,2025-08-24 13:14:33.876754,gpu,0.028,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,2,71070,2025-08-24 13:14:05.497570,gpu,0.027,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,3,71070,2025-08-24 13:14:25.466396,gpu,0.04,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,GPU,4,71070,2025-08-24 13:13:54.784331,gpu,0.039,[211527312 224319376  19684630  39641032  19822990  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,0,71070,2025-08-24 13:15:03.711801,matmul,0.088,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,1,71070,2025-08-24 13:14:45.508144,matmul,0.088,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,2,71070,2025-08-24 13:13:45.529536,matmul,0.084,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,3,71070,2025-08-24 13:14:45.268911,matmul,0.089,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.15000000000000002,CPU,4,71070,2025-08-24 13:15:15.557562,matmul,0.086,[211527312 224319392  19684628  39641032  19822988  19821870   7008686   6962603   6957072   2336962    610409   1230739    614487    615168    215848      6302],Apple M3 Max
1500,0.2,GPU,0,71070,2025-08-24 13:13:49.895703,gpu,0.038,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,1,71070,2025-08-24 13:14:05.434031,gpu,0.036,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,2,71070,2025-08-24 13:14:39.692339,gpu,0.027,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,3,71070,2025-08-24 13:13:16.871030,gpu,0.042,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,GPU,4,71070,2025-08-24 13:14:53.437951,gpu,0.027,[147178640 220802112  27526108  55206124  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,0,71070,2025-08-24 13:13:14.267647,matmul,0.091,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,1,71070,2025-08-24 13:13:25.366044,matmul,0.088,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,2,71070,2025-08-24 13:13:12.234409,matmul,0.095,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,3,71070,2025-08-24 13:15:11.895568,matmul,0.089,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.2,CPU,4,71070,2025-08-24 13:14:12.217843,matmul,0.089,[147178656 220802128  27526110  55206128  27608370  27608384  13810433  13776777  13763042   4602349   1715780   3442807   1720438   1720137    857992     35973],Apple M3 Max
1500,0.25,GPU,0,71070,2025-08-24 13:14:45.463347,gpu,0.027,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,1,71070,2025-08-24 13:15:13.060582,gpu,0.038,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,2,71070,2025-08-24 13:14:52.283239,gpu,0.027,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,3,71070,2025-08-24 13:13:57.303312,gpu,0.028,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,GPU,4,71070,2025-08-24 13:14:03.388091,gpu,0.027,[100028232 199891024  33297104  66563060  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,0,71070,2025-08-24 13:13:27.029387,matmul,0.089,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,1,71070,2025-08-24 13:15:17.436493,matmul,0.094,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,2,71070,2025-08-24 13:14:25.361601,matmul,0.088,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,3,71070,2025-08-24 13:13:45.764611,matmul,0.084,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.25,CPU,4,71070,2025-08-24 13:15:00.369041,matmul,0.087,[100028232 199891008  33297104  66563064  33288516  33288564  22185744  22189896  22178680   7390518   3695104   7391034   3697341   3693676   2460385    136627],Apple M3 Max
1500,0.30000000000000004,GPU,0,71070,2025-08-24 13:15:12.534155,gpu,0.039,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,1,71070,2025-08-24 13:13:48.743213,gpu,0.028,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,2,71070,2025-08-24 13:15:31.371860,gpu,0.056,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,3,71070,2025-08-24 13:14:35.301926,gpu,0.028,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,GPU,4,71070,2025-08-24 13:14:48.739519,gpu,0.028,[ 66052480 169924880  36312164  72828128  36427792  36424580  31234098  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,0,71070,2025-08-24 13:13:57.858810,matmul,0.082,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,1,71070,2025-08-24 13:14:06.591457,matmul,0.09,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,2,71070,2025-08-24 13:13:12.576967,matmul,0.097,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,3,71070,2025-08-24 13:14:43.210128,matmul,0.089,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.30000000000000004,CPU,4,71070,2025-08-24 13:15:06.656769,matmul,0.09,[ 66052476 169924880  36312164  72828128  36427792  36424580  31234096  31144460  31144566  10411079   6653161  13351944   6677692   6675253   5706530    406703],Apple M3 Max
1500,0.35000000000000003,GPU,0,71070,2025-08-24 13:14:51.944466,gpu,0.027,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,1,71070,2025-08-24 13:14:02.321696,gpu,0.028,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,2,71070,2025-08-24 13:15:34.508636,gpu,0.056,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,3,71070,2025-08-24 13:13:22.446786,gpu,0.028,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,GPU,4,71070,2025-08-24 13:13:46.545211,gpu,0.029,[ 42445412 137033024  36767240  73716960  36869192  36862016  39672692  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,0,71070,2025-08-24 13:15:21.862387,matmul,0.085,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,1,71070,2025-08-24 13:14:51.037577,matmul,0.089,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,2,71070,2025-08-24 13:13:30.893241,matmul,0.089,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,3,71070,2025-08-24 13:14:22.607088,matmul,0.087,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.35000000000000003,CPU,4,71070,2025-08-24 13:14:36.778060,matmul,0.088,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Apple M3 Max
1500,0.4,GPU,0,71070,2025-08-24 13:15:26.107167,gpu,0.029,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,1,71070,2025-08-24 13:13:27.143674,gpu,0.029,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,2,71070,2025-08-24 13:13:18.004195,gpu,0.029,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,3,71070,2025-08-24 13:14:56.860920,gpu,0.027,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,GPU,4,71070,2025-08-24 13:14:25.055040,gpu,0.028,[ 26273114 104993632  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461978  30959724  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,0,71070,2025-08-24 13:13:21.316440,matmul,0.089,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,1,71070,2025-08-24 13:13:46.600456,matmul,0.088,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,2,71070,2025-08-24 13:15:15.908249,matmul,0.089,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,3,71070,2025-08-24 13:14:25.790245,matmul,0.087,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
1500,0.4,CPU,4,71070,2025-08-24 13:15:12.948006,matmul,0.088,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Apple M3 Max
2000,0.05,GPU,0,71070,2025-08-24 13:14:52.208117,gpu,0.055,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,1,71070,2025-08-24 13:13:34.860698,gpu,0.055,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,2,71070,2025-08-24 13:13:47.181061,gpu,0.057,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,3,71070,2025-08-24 13:15:06.560583,gpu,0.054,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,GPU,4,71070,2025-08-24 13:14:43.443603,gpu,0.086,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,0,71070,2025-08-24 13:14:23.859944,matmul,0.184,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,1,71070,2025-08-24 13:14:29.216389,matmul,0.182,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,2,71070,2025-08-24 13:14:21.640200,matmul,0.189,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,3,71070,2025-08-24 13:15:07.194126,matmul,0.183,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,4,71070,2025-08-24 13:15:12.007356,matmul,0.182,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.1,GPU,0,71070,2025-08-24 13:14:51.865245,gpu,0.055,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,1,71070,2025-08-24 13:14:45.384262,gpu,0.056,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,2,71070,2025-08-24 13:13:56.617577,gpu,0.055,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,3,71070,2025-08-24 13:13:37.066972,gpu,0.055,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,4,71070,2025-08-24 13:14:19.411809,gpu,0.054,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
