n,p,device,repetition,random_state,timestamp,algorithm,computation_time,motifs,processor
2000,0.05,CPU,0,71070,2025-08-21 18:03:09.254475,matmul,0.194,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,1,71070,2025-08-21 18:01:47.407545,matmul,0.192,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,2,71070,2025-08-21 18:03:22.518148,matmul,0.191,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,3,71070,2025-08-21 18:02:38.654567,matmul,0.191,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.05,CPU,4,71070,2025-08-21 18:01:46.245876,matmul,0.192,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Apple M3 Max
2000,0.1,GPU,0,71070,2025-08-21 18:03:56.880873,gpu,0.077,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,1,71070,2025-08-21 18:02:13.473003,gpu,0.071,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,2,71070,2025-08-21 18:01:33.525170,gpu,0.068,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,3,71070,2025-08-21 18:02:07.026400,gpu,0.055,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,GPU,4,71070,2025-08-21 18:02:24.841932,gpu,0.055,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,0,71070,2025-08-21 18:03:09.474055,matmul,0.192,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,1,71070,2025-08-21 18:03:59.633295,matmul,0.191,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,2,71070,2025-08-21 18:03:50.330820,matmul,0.195,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,3,71070,2025-08-21 18:02:48.875435,matmul,0.197,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.1,CPU,4,71070,2025-08-21 18:03:17.759007,matmul,0.201,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Apple M3 Max
2000,0.15000000000000002,GPU,0,71070,2025-08-21 18:01:49.765054,gpu,0.056,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,1,71070,2025-08-21 18:03:12.679631,gpu,0.056,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,2,71070,2025-08-21 18:03:27.788979,gpu,0.102,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,3,71070,2025-08-21 18:03:34.111734,gpu,0.098,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,GPU,4,71070,2025-08-21 18:01:33.623864,gpu,0.057,[501621536 531681024  47001896  93904576  46966936  46968028  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,0,71070,2025-08-21 18:02:10.279037,matmul,0.196,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,1,71070,2025-08-21 18:03:06.931595,matmul,0.191,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,2,71070,2025-08-21 18:02:01.810599,matmul,0.192,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,3,71070,2025-08-21 18:01:51.043715,matmul,0.197,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.15000000000000002,CPU,4,71070,2025-08-21 18:02:13.258670,matmul,0.189,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Apple M3 Max
2000,0.2,GPU,0,71070,2025-08-21 18:02:29.027053,gpu,0.055,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,1,71070,2025-08-21 18:01:52.462973,gpu,0.056,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,2,71070,2025-08-21 18:02:28.935640,gpu,0.056,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,3,71070,2025-08-21 18:03:46.016472,gpu,0.076,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,GPU,4,71070,2025-08-21 18:03:06.666472,gpu,0.094,[349255008 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,0,71070,2025-08-21 18:02:13.805361,matmul,0.191,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,1,71070,2025-08-21 18:03:21.644860,matmul,0.192,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,2,71070,2025-08-21 18:02:05.368675,matmul,0.191,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,3,71070,2025-08-21 18:01:34.356253,matmul,0.196,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.2,CPU,4,71070,2025-08-21 18:01:53.356205,matmul,0.191,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Apple M3 Max
2000,0.25,GPU,0,71070,2025-08-21 18:02:56.002852,gpu,0.11,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,1,71070,2025-08-21 18:03:18.696070,gpu,0.097,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,2,71070,2025-08-21 18:03:02.315377,gpu,0.076,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,3,71070,2025-08-21 18:01:50.759525,gpu,0.074,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,GPU,4,71070,2025-08-21 18:02:17.827058,gpu,0.055,[237066832 473784352  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,0,71070,2025-08-21 18:03:30.289093,matmul,0.191,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,1,71070,2025-08-21 18:02:19.567174,matmul,0.193,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,2,71070,2025-08-21 18:03:12.834458,matmul,0.191,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,3,71070,2025-08-21 18:01:54.948154,matmul,0.192,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.25,CPU,4,71070,2025-08-21 18:01:35.902587,matmul,0.192,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Apple M3 Max
2000,0.30000000000000004,GPU,0,71070,2025-08-21 18:02:50.908956,gpu,0.056,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,1,71070,2025-08-21 18:02:58.399815,gpu,0.076,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,2,71070,2025-08-21 18:01:36.170362,gpu,0.09,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,3,71070,2025-08-21 18:03:23.215689,gpu,0.056,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,GPU,4,71070,2025-08-21 18:03:11.532288,gpu,0.056,[156604784 402656704  86379552 172530400  86268848  86287456  73944816  74040832  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,0,71070,2025-08-21 18:03:16.790693,matmul,0.19,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,1,71070,2025-08-21 18:01:42.099472,matmul,0.192,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,2,71070,2025-08-21 18:01:33.310796,matmul,0.189,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,3,71070,2025-08-21 18:03:46.800520,matmul,0.191,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.30000000000000004,CPU,4,71070,2025-08-21 18:03:07.395712,matmul,0.19,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Apple M3 Max
2000,0.35000000000000003,GPU,0,71070,2025-08-21 18:03:46.134912,gpu,0.055,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,1,71070,2025-08-21 18:01:37.440796,gpu,0.056,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,2,71070,2025-08-21 18:03:14.756640,gpu,0.056,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,3,71070,2025-08-21 18:03:55.491086,gpu,0.055,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,GPU,4,71070,2025-08-21 18:03:34.262804,gpu,0.055,[100456192 324584992  87222336 174784256  87392272  87401824  94134000  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,0,71070,2025-08-21 18:01:50.031791,matmul,0.19,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,1,71070,2025-08-21 18:03:52.687814,matmul,0.197,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,2,71070,2025-08-21 18:03:15.949160,matmul,0.195,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,3,71070,2025-08-21 18:03:49.879965,matmul,0.191,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.35000000000000003,CPU,4,71070,2025-08-21 18:02:05.652725,matmul,0.202,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Apple M3 Max
2000,0.4,GPU,0,71070,2025-08-21 18:03:55.347248,gpu,0.077,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,1,71070,2025-08-21 18:01:44.625425,gpu,0.1,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,2,71070,2025-08-21 18:02:14.040356,gpu,0.07,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,3,71070,2025-08-21 18:02:15.303130,gpu,0.092,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,GPU,4,71070,2025-08-21 18:03:56.322999,gpu,0.07,[ 62121828 248616208  82671120 165848208  82915824  82922464 110620640 110299776 110283728  36875740  36676536  73564080  36785400  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,0,71070,2025-08-21 18:02:11.804708,matmul,0.192,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,1,71070,2025-08-21 18:01:56.628814,matmul,0.193,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,2,71070,2025-08-21 18:03:29.668205,matmul,0.191,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,3,71070,2025-08-21 18:03:07.166358,matmul,0.191,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2000,0.4,CPU,4,71070,2025-08-21 18:01:43.245821,matmul,0.192,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Apple M3 Max
2500,0.05,GPU,0,71070,2025-08-21 18:01:42.928330,gpu,0.105,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,1,71070,2025-08-21 18:01:34.215840,gpu,0.108,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,2,71070,2025-08-21 18:03:13.110971,gpu,0.11,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,3,71070,2025-08-21 18:02:08.815910,gpu,0.104,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,GPU,4,71070,2025-08-21 18:03:11.375686,gpu,0.118,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,0,71070,2025-08-21 18:01:53.887103,matmul,0.409,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,1,71070,2025-08-21 18:02:09.738910,matmul,0.403,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,2,71070,2025-08-21 18:02:10.508714,matmul,0.413,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,3,71070,2025-08-21 18:02:59.343235,matmul,0.401,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.05,CPU,4,71070,2025-08-21 18:02:46.696315,matmul,0.403,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Apple M3 Max
2500,0.1,GPU,0,71070,2025-08-21 18:02:24.298233,gpu,0.104,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,1,71070,2025-08-21 18:02:51.823211,gpu,0.119,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,2,71070,2025-08-21 18:02:48.734219,gpu,0.115,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,3,71070,2025-08-21 18:02:08.673804,gpu,0.105,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,GPU,4,71070,2025-08-21 18:03:52.499888,gpu,0.145,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,0,71070,2025-08-21 18:02:57.960174,matmul,0.401,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,1,71070,2025-08-21 18:03:20.304474,matmul,0.4,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,2,71070,2025-08-21 18:03:47.031289,matmul,0.403,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,3,71070,2025-08-21 18:02:40.142980,matmul,0.41,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.1,CPU,4,71070,2025-08-21 18:03:21.202694,matmul,0.41,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Apple M3 Max
2500,0.15000000000000002,GPU,0,71070,2025-08-21 18:03:47.498066,gpu,0.125,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,1,71070,2025-08-21 18:01:46.040223,gpu,0.136,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,2,71070,2025-08-21 18:03:52.932032,gpu,0.108,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,3,71070,2025-08-21 18:02:02.047560,gpu,0.112,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,GPU,4,71070,2025-08-21 18:03:57.795211,gpu,0.11,[ 980621824 1038501824   91913368  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,0,71070,2025-08-21 18:03:56.438246,matmul,0.416,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,1,71070,2025-08-21 18:01:59.994450,matmul,0.41,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,2,71070,2025-08-21 18:01:35.458375,matmul,0.409,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,3,71070,2025-08-21 18:03:40.524780,matmul,0.399,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.15000000000000002,CPU,4,71070,2025-08-21 18:01:39.477376,matmul,0.403,[ 980621824 1038501824   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784825    2872650    5726889    2862037    2861434    1013194      29893],Apple M3 Max
2500,0.2,GPU,0,71070,2025-08-21 18:02:06.648790,gpu,0.143,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,1,71070,2025-08-21 18:02:17.673987,gpu,0.117,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,2,71070,2025-08-21 18:01:46.543644,gpu,0.104,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,3,71070,2025-08-21 18:02:06.895201,gpu,0.105,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,GPU,4,71070,2025-08-21 18:03:59.084496,gpu,0.112,[ 681719680 1023204160  127375920  255962720  127985824  127995552   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,0,71070,2025-08-21 18:01:33.729864,matmul,0.408,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,1,71070,2025-08-21 18:02:37.642821,matmul,0.405,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,2,71070,2025-08-21 18:03:54.894692,matmul,0.408,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,3,71070,2025-08-21 18:04:00.332200,matmul,0.402,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.2,CPU,4,71070,2025-08-21 18:03:40.973065,matmul,0.4,[ 681719680 1023204160  127375920  255962720  127985824  127995544   64045460   63724212   63724908   21349966    7934413   15946357    7969598    7971174    3967628     164915],Apple M3 Max
2500,0.25,GPU,0,71070,2025-08-21 18:01:50.910482,gpu,0.104,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,1,71070,2025-08-21 18:02:32.603259,gpu,0.105,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,2,71070,2025-08-21 18:02:56.239854,gpu,0.106,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,3,71070,2025-08-21 18:02:46.490046,gpu,0.106,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,GPU,4,71070,2025-08-21 18:02:19.816118,gpu,0.111,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34348996  17035524  34221504  17105538  17111322  11358818    629536],Apple M3 Max
2500,0.25,CPU,0,71070,2025-08-21 18:03:31.346307,matmul,0.399,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Apple M3 Max
2500,0.25,CPU,1,71070,2025-08-21 18:02:15.537227,matmul,0.399,[462976864 926331776 153830560 308944192 154460976 154487600 103049664 102573880 102575720  34349000  17035524  34221500  17105536  17111322  11358818    629536],Apple M3 Max
