n,p,device,repetition,random_state,timestamp,algorithm,computation_time,motifs,processor
1500,0.35000000000000003,CPU,4,71070,2025-08-21 14:20:50.039749,matmul,1.794,[ 42445412 137033008  36767240  73716960  36869192  36862016  39672688  39566836  39568752  13222879  10619709  21290320  10648712  10642822  11426991   1021953],Intel(R) Xeon(R) CPU @ 2.00GHz
1500,0.4,GPU,0,71070,2025-08-21 14:27:40.418916,gpu,0.041,[ 26273118 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524166  15461977  30959722  15482636  15483365  20594912   2280982],Tesla T4
1500,0.4,GPU,1,71070,2025-08-21 14:38:09.330007,gpu,0.065,[ 26273118 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524166  15461977  30959722  15482636  15483365  20594912   2280982],Tesla T4
1500,0.4,GPU,2,71070,2025-08-21 14:26:11.735958,gpu,0.088,[ 26273118 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524166  15461977  30959722  15482636  15483365  20594912   2280982],Tesla T4
1500,0.4,GPU,3,71070,2025-08-21 14:24:10.622550,gpu,0.041,[ 26273118 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524166  15461977  30959722  15482636  15483365  20594912   2280982],Tesla T4
1500,0.4,GPU,4,71070,2025-08-21 14:34:27.650574,gpu,0.089,[ 26273118 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524166  15461977  30959722  15482636  15483365  20594912   2280982],Tesla T4
1500,0.4,CPU,0,71070,2025-08-21 14:19:16.909884,matmul,1.659,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Intel(R) Xeon(R) CPU @ 2.00GHz
1500,0.4,CPU,1,71070,2025-08-21 14:25:38.520286,matmul,1.659,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Intel(R) Xeon(R) CPU @ 2.00GHz
1500,0.4,CPU,2,71070,2025-08-21 14:31:21.332426,matmul,1.709,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Intel(R) Xeon(R) CPU @ 2.00GHz
1500,0.4,CPU,3,71070,2025-08-21 14:27:23.677196,matmul,1.671,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Intel(R) Xeon(R) CPU @ 2.00GHz
1500,0.4,CPU,4,71070,2025-08-21 14:18:37.063585,matmul,1.9,[ 26273114 104993640  34905424  69918584  34968296  34957592  46575816  46498720  46496552  15524165  15461977  30959722  15482636  15483365  20594912   2280982],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.05,GPU,0,71070,2025-08-21 14:28:51.344636,gpu,0.109,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Tesla T4
2000,0.05,GPU,1,71070,2025-08-21 14:27:50.850567,gpu,0.11,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Tesla T4
2000,0.05,GPU,2,71070,2025-08-21 14:32:39.543669,gpu,0.11,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Tesla T4
2000,0.05,GPU,3,71070,2025-08-21 14:24:10.062964,gpu,0.175,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Tesla T4
2000,0.05,GPU,4,71070,2025-08-21 14:30:57.466920,gpu,0.1,[978236416 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Tesla T4
2000,0.05,CPU,0,71070,2025-08-21 14:32:54.329952,matmul,4.613,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.05,CPU,1,71070,2025-08-21 14:32:48.762476,matmul,3.798,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.05,CPU,2,71070,2025-08-21 14:37:48.048546,matmul,4.235,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.05,CPU,3,71070,2025-08-21 14:18:47.509632,matmul,4.895,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.05,CPU,4,71070,2025-08-21 14:22:48.723638,matmul,4.815,[978236352 309533824   7974283  16324797   8161580   8161191    860607    840666    841111    287394     21629     44255     21835     22126      2305        18],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.1,GPU,0,71070,2025-08-21 14:32:38.797587,gpu,0.198,[706940864 471898816  26313712  52495448  26242734  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Tesla T4
2000,0.1,GPU,1,71070,2025-08-21 14:31:19.110289,gpu,0.102,[706940864 471898816  26313712  52495448  26242734  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Tesla T4
2000,0.1,GPU,2,71070,2025-08-21 14:17:50.428081,gpu,0.109,[706940864 471898816  26313712  52495448  26242734  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Tesla T4
2000,0.1,GPU,3,71070,2025-08-21 14:36:36.580960,gpu,0.198,[706940864 471898816  26313712  52495448  26242734  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Tesla T4
2000,0.1,GPU,4,71070,2025-08-21 14:30:57.669672,gpu,0.1,[706940864 471898816  26313712  52495448  26242734  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Tesla T4
2000,0.1,CPU,0,71070,2025-08-21 14:26:48.608386,matmul,4.831,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.1,CPU,1,71070,2025-08-21 14:29:44.812199,matmul,4.393,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.1,CPU,2,71070,2025-08-21 14:35:16.238191,matmul,4.779,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.1,CPU,3,71070,2025-08-21 14:26:44.172741,matmul,3.827,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.1,CPU,4,71070,2025-08-21 14:18:39.016510,matmul,3.973,[706940864 471898816  26313712  52495448  26242736  26244624   5842819   5853141   5853133   1948055    325833    651069    324472    325314     72621      1363],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.15000000000000002,GPU,0,71070,2025-08-21 14:17:50.093799,gpu,0.205,[501621568 531681024  47001896  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Tesla T4
2000,0.15000000000000002,GPU,1,71070,2025-08-21 14:25:14.485139,gpu,0.111,[501621568 531681024  47001896  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Tesla T4
2000,0.15000000000000002,GPU,2,71070,2025-08-21 14:25:35.945145,gpu,0.183,[501621568 531681024  47001896  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Tesla T4
2000,0.15000000000000002,GPU,3,71070,2025-08-21 14:22:17.371465,gpu,0.113,[501621568 531681024  47001896  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Tesla T4
2000,0.15000000000000002,GPU,4,71070,2025-08-21 14:20:51.896664,gpu,0.199,[501621568 531681024  47001896  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Tesla T4
2000,0.15000000000000002,CPU,0,71070,2025-08-21 14:23:28.423158,matmul,4.417,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.15000000000000002,CPU,1,71070,2025-08-21 14:36:32.029810,matmul,4.426,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.15000000000000002,CPU,2,71070,2025-08-21 14:18:29.359882,matmul,3.965,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.15000000000000002,CPU,3,71070,2025-08-21 14:25:40.234986,matmul,3.751,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.15000000000000002,CPU,4,71070,2025-08-21 14:24:20.835666,matmul,3.861,[501621536 531681024  47001900  93904576  46966936  46968024  16591192  16603115  16600125   5532738   1465163   2932276   1466177   1465941    517889     15397],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.2,GPU,0,71070,2025-08-21 14:24:52.434196,gpu,0.11,[349255040 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Tesla T4
2000,0.2,GPU,1,71070,2025-08-21 14:23:39.700265,gpu,0.195,[349255040 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Tesla T4
2000,0.2,GPU,2,71070,2025-08-21 14:30:57.312074,gpu,0.102,[349255040 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Tesla T4
2000,0.2,GPU,3,71070,2025-08-21 14:18:28.630448,gpu,0.095,[349255040 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Tesla T4
2000,0.2,GPU,4,71070,2025-08-21 14:24:07.591953,gpu,0.114,[349255040 523299392  65650960 130685488  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Tesla T4
2000,0.2,CPU,0,71070,2025-08-21 14:27:34.203001,matmul,4.008,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.2,CPU,1,71070,2025-08-21 14:22:44.851469,matmul,3.823,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.2,CPU,2,71070,2025-08-21 14:36:37.232433,matmul,3.771,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.2,CPU,3,71070,2025-08-21 14:21:11.899222,matmul,4.033,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.2,CPU,4,71070,2025-08-21 14:26:12.681138,matmul,4.585,[349255008 523299392  65650960 130685496  65349284  65368440  32636604  32785806  32790636  10885320   4115263   8183566   4092708   4097346   2052398     85767],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.25,GPU,0,71070,2025-08-21 14:19:40.499415,gpu,0.209,[237066816 473784352  79132080 157830592  78919360  78942528  52575568  52721696  52712312  17533184   8804950  17555964   8781008   8782696   5864540    326340],Tesla T4
2000,0.25,GPU,1,71070,2025-08-21 14:24:06.141285,gpu,0.201,[237066816 473784352  79132080 157830592  78919360  78942528  52575568  52721696  52712312  17533184   8804950  17555964   8781008   8782696   5864540    326340],Tesla T4
2000,0.25,GPU,2,71070,2025-08-21 14:24:19.848366,gpu,0.113,[237066816 473784352  79132080 157830592  78919360  78942528  52575568  52721696  52712312  17533184   8804950  17555964   8781008   8782696   5864540    326340],Tesla T4
2000,0.25,GPU,3,71070,2025-08-21 14:34:05.043880,gpu,0.103,[237066816 473784352  79132080 157830592  78919360  78942528  52575568  52721696  52712312  17533184   8804950  17555964   8781008   8782696   5864540    326340],Tesla T4
2000,0.25,GPU,4,71070,2025-08-21 14:28:28.492823,gpu,0.177,[237066816 473784352  79132080 157830592  78919360  78942528  52575568  52721696  52712312  17533184   8804950  17555964   8781008   8782696   5864540    326340],Tesla T4
2000,0.25,CPU,0,71070,2025-08-21 14:28:46.941713,matmul,3.932,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.25,CPU,1,71070,2025-08-21 14:23:35.564553,matmul,3.934,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.25,CPU,2,71070,2025-08-21 14:32:34.684422,matmul,4.06,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.25,CPU,3,71070,2025-08-21 14:35:21.571138,matmul,3.887,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.25,CPU,4,71070,2025-08-21 14:36:13.196539,matmul,4.039,[237066816 473784384  79132072 157830592  78919360  78942536  52575568  52721696  52712308  17533184   8804950  17555964   8781008   8782696   5864540    326340],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.30000000000000004,GPU,0,71070,2025-08-21 14:27:08.888516,gpu,0.169,[156604800 402656672  86379552 172530400  86268848  86287456  73944808  74040832  74041440  24656736  15881282  31729258  15859398  15866437  13613864    972200],Tesla T4
2000,0.30000000000000004,GPU,1,71070,2025-08-21 14:26:23.846970,gpu,0.113,[156604800 402656672  86379552 172530400  86268848  86287456  73944808  74040832  74041440  24656736  15881282  31729258  15859398  15866437  13613864    972200],Tesla T4
2000,0.30000000000000004,GPU,2,71070,2025-08-21 14:35:21.363474,gpu,0.145,[156604800 402656672  86379552 172530400  86268848  86287456  73944808  74040832  74041440  24656736  15881282  31729258  15859398  15866437  13613864    972200],Tesla T4
2000,0.30000000000000004,GPU,3,71070,2025-08-21 14:35:21.082896,gpu,0.193,[156604800 402656672  86379552 172530400  86268848  86287456  73944808  74040832  74041440  24656736  15881282  31729258  15859398  15866437  13613864    972200],Tesla T4
2000,0.30000000000000004,GPU,4,71070,2025-08-21 14:36:51.249316,gpu,0.105,[156604800 402656672  86379552 172530400  86268848  86287456  73944808  74040832  74041440  24656736  15881282  31729258  15859398  15866437  13613864    972200],Tesla T4
2000,0.30000000000000004,CPU,0,71070,2025-08-21 14:30:43.237140,matmul,4.036,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.30000000000000004,CPU,1,71070,2025-08-21 14:25:31.356216,matmul,4.49,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.30000000000000004,CPU,2,71070,2025-08-21 14:24:33.302572,matmul,3.717,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.30000000000000004,CPU,3,71070,2025-08-21 14:32:29.559966,matmul,4.75,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.30000000000000004,CPU,4,71070,2025-08-21 14:29:57.356930,matmul,4.324,[156604784 402656672  86379552 172530400  86268848  86287456  73944808  74040840  74041448  24656736  15881282  31729258  15859398  15866437  13613864    972200],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.35000000000000003,GPU,0,71070,2025-08-21 14:19:24.215332,gpu,0.198,[100456192 324584992  87222336 174784256  87392272  87401824  94133992  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Tesla T4
2000,0.35000000000000003,GPU,1,71070,2025-08-21 14:18:28.118176,gpu,0.114,[100456192 324584992  87222336 174784256  87392272  87401824  94133992  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Tesla T4
2000,0.35000000000000003,GPU,2,71070,2025-08-21 14:27:49.891251,gpu,0.199,[100456192 324584992  87222336 174784256  87392272  87401824  94133992  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Tesla T4
2000,0.35000000000000003,GPU,3,71070,2025-08-21 14:24:20.666503,gpu,0.112,[100456192 324584992  87222336 174784256  87392272  87401824  94133992  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Tesla T4
2000,0.35000000000000003,GPU,4,71070,2025-08-21 14:38:07.197020,gpu,0.178,[100456192 324584992  87222336 174784256  87392272  87401824  94133992  93955968  93942128  31386022  25252948  50598104  25295836  25302124  27190434   2434582],Tesla T4
2000,0.35000000000000003,CPU,0,71070,2025-08-21 14:17:42.991239,matmul,7.038,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.35000000000000003,CPU,1,71070,2025-08-21 14:30:47.342541,matmul,3.774,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.35000000000000003,CPU,2,71070,2025-08-21 14:34:14.173699,matmul,4.531,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.35000000000000003,CPU,3,71070,2025-08-21 14:27:51.438551,matmul,6.41,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.35000000000000003,CPU,4,71070,2025-08-21 14:21:18.218329,matmul,4.681,[100456192 324584992  87222336 174784240  87392272  87401824  94134000  93955968  93942120  31386024  25252948  50598104  25295836  25302124  27190434   2434582],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.4,GPU,0,71070,2025-08-21 14:20:41.171981,gpu,0.184,[ 62121824 248616192  82671120 165848192  82915824  82922472 110620640 110299776 110283728  36875740  36676536  73564080  36785404  36789144  48922740   5420569],Tesla T4
2000,0.4,GPU,1,71070,2025-08-21 14:36:50.454143,gpu,0.198,[ 62121824 248616192  82671120 165848192  82915824  82922472 110620640 110299776 110283728  36875740  36676536  73564080  36785404  36789144  48922740   5420569],Tesla T4
2000,0.4,GPU,2,71070,2025-08-21 14:32:20.731070,gpu,0.197,[ 62121824 248616192  82671120 165848192  82915824  82922472 110620640 110299776 110283728  36875740  36676536  73564080  36785404  36789144  48922740   5420569],Tesla T4
2000,0.4,GPU,3,71070,2025-08-21 14:24:54.879501,gpu,0.112,[ 62121824 248616192  82671120 165848192  82915824  82922472 110620640 110299776 110283728  36875740  36676536  73564080  36785404  36789144  48922740   5420569],Tesla T4
2000,0.4,GPU,4,71070,2025-08-21 14:27:50.175605,gpu,0.11,[ 62121824 248616192  82671120 165848192  82915824  82922472 110620640 110299776 110283728  36875740  36676536  73564080  36785404  36789144  48922740   5420569],Tesla T4
2000,0.4,CPU,0,71070,2025-08-21 14:30:52.051786,matmul,4.6,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.4,CPU,1,71070,2025-08-21 14:18:07.547725,matmul,4.95,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.4,CPU,2,71070,2025-08-21 14:26:17.340120,matmul,3.93,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.4,CPU,3,71070,2025-08-21 14:26:40.229771,matmul,3.891,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Intel(R) Xeon(R) CPU @ 2.00GHz
2000,0.4,CPU,4,71070,2025-08-21 14:21:32.825335,matmul,4.913,[ 62121828 248616208  82671120 165848208  82915824  82922472 110620640 110299776 110283728  36875736  36676536  73564080  36785404  36789144  48922740   5420569],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.05,GPU,0,71070,2025-08-21 14:30:42.926153,gpu,0.202,[1911747968  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Tesla T4
2500,0.05,GPU,1,71070,2025-08-21 14:23:19.607454,gpu,0.228,[1911747968  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Tesla T4
2500,0.05,GPU,2,71070,2025-08-21 14:18:27.664336,gpu,0.302,[1911747968  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Tesla T4
2500,0.05,GPU,3,71070,2025-08-21 14:31:20.998732,gpu,0.292,[1911747968  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Tesla T4
2500,0.05,GPU,4,71070,2025-08-21 14:17:52.289405,gpu,0.209,[1911747968  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Tesla T4
2500,0.05,CPU,0,71070,2025-08-21 14:25:23.475117,matmul,7.814,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.05,CPU,1,71070,2025-08-21 14:21:39.265927,matmul,7.886,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.05,CPU,2,71070,2025-08-21 14:27:25.557535,matmul,8.569,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.05,CPU,3,71070,2025-08-21 14:31:32.458074,matmul,7.355,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.05,CPU,4,71070,2025-08-21 14:35:40.194324,matmul,8.641,[1911748096  604061824   15816618   31811904   15907242   15904412    1675788    1668709    1667288     557283      43815      87340      43760      43902       4527         49],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.1,GPU,0,71070,2025-08-21 14:22:42.225048,gpu,0.234,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Tesla T4
2500,0.1,GPU,1,71070,2025-08-21 14:36:41.462553,gpu,0.212,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Tesla T4
2500,0.1,GPU,2,71070,2025-08-21 14:19:42.917039,gpu,0.218,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Tesla T4
2500,0.1,GPU,3,71070,2025-08-21 14:26:39.927378,gpu,0.227,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Tesla T4
2500,0.1,GPU,4,71070,2025-08-21 14:31:50.579011,gpu,0.218,[1382306304  921447296   51275296  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Tesla T4
2500,0.1,CPU,0,71070,2025-08-21 14:33:16.417736,matmul,8.554,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.1,CPU,1,71070,2025-08-21 14:32:39.850006,matmul,8.863,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.1,CPU,2,71070,2025-08-21 14:31:23.908426,matmul,8.477,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.1,CPU,3,71070,2025-08-21 14:36:04.441865,matmul,8.615,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.1,CPU,4,71070,2025-08-21 14:36:51.648278,matmul,8.559,[1382306304  921447296   51275292  102366400   51199112   51184120   11374591   11395554   11394704    3791685     633218    1264456     633251     633060     140901       2624],Intel(R) Xeon(R) CPU @ 2.00GHz
2500,0.15000000000000002,GPU,0,71070,2025-08-21 14:31:50.881112,gpu,0.208,[ 980621824 1038501760   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784826    2872650    5726889    2862037    2861434    1013194      29893],Tesla T4
2500,0.15000000000000002,GPU,1,71070,2025-08-21 14:19:42.523399,gpu,0.306,[ 980621824 1038501760   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784826    2872650    5726889    2862037    2861434    1013194      29893],Tesla T4
2500,0.15000000000000002,GPU,2,71070,2025-08-21 14:26:21.357528,gpu,0.334,[ 980621824 1038501760   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784826    2872650    5726889    2862037    2861434    1013194      29893],Tesla T4
2500,0.15000000000000002,GPU,3,71070,2025-08-21 14:19:24.499586,gpu,0.231,[ 980621824 1038501760   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784826    2872650    5726889    2862037    2861434    1013194      29893],Tesla T4
2500,0.15000000000000002,GPU,4,71070,2025-08-21 14:18:07.144603,gpu,0.327,[ 980621824 1038501760   91913376  183284304   91651024   91656576   32356304   32453906   32452476   10784826    2872650    5726889    2862037    2861434    1013194      29893],Tesla T4
