n,p,device,repetition,random_state,timestamp,computation_time,motifs
2000,0.15000000000000002,/CPU:0,2,71070,2022-05-08 12:22:56.322339,15.848,"[501621536 531681013  47001899  93904576  46966938  46968025  16591192
  16603115  16600125   5532738   1465163   2932276   1466177   1465941
    517889     15397]"
2000,0.15000000000000002,/CPU:0,3,71070,2022-05-08 11:13:27.922184,16.928,"[501621536 531681013  47001899  93904576  46966938  46968025  16591192
  16603115  16600125   5532738   1465163   2932276   1466177   1465941
    517889     15397]"
2000,0.15000000000000002,/CPU:0,4,71070,2022-05-08 11:18:03.540219,17.151,"[501621536 531681013  47001899  93904576  46966938  46968025  16591192
  16603115  16600125   5532738   1465163   2932276   1466177   1465941
    517889     15397]"
2000,0.2,/GPU:0,0,71070,2022-05-08 12:24:00.017075,0.46,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/GPU:0,1,71070,2022-05-08 12:12:49.062467,0.592,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/GPU:0,2,71070,2022-05-08 11:49:29.439718,0.561,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/GPU:0,3,71070,2022-05-08 11:53:04.786181,0.599,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/GPU:0,4,71070,2022-05-08 11:59:27.010631,0.572,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/CPU:0,0,71070,2022-05-08 11:40:35.247209,16.578,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/CPU:0,1,71070,2022-05-08 11:20:13.164790,16.884,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/CPU:0,2,71070,2022-05-08 11:12:01.350025,16.817,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/CPU:0,3,71070,2022-05-08 11:55:06.538600,15.837,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.2,/CPU:0,4,71070,2022-05-08 12:02:40.350742,15.704,"[349255016 523299395  65650961 130685493  65349284  65368438  32636603
  32785806  32790636  10885320   4115263   8183566   4092708   4097346
   2052398     85767]"
2000,0.25,/GPU:0,0,71070,2022-05-08 12:21:44.548934,0.611,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/GPU:0,1,71070,2022-05-08 11:21:44.363398,0.462,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/GPU:0,2,71070,2022-05-08 11:42:05.569642,0.458,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/GPU:0,3,71070,2022-05-08 12:01:20.932036,0.514,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/GPU:0,4,71070,2022-05-08 12:00:05.918976,0.459,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/CPU:0,0,71070,2022-05-08 11:18:25.081565,16.297,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/CPU:0,1,71070,2022-05-08 12:21:28.445821,16.026,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/CPU:0,2,71070,2022-05-08 12:05:53.113695,16.117,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/CPU:0,3,71070,2022-05-08 11:18:55.056216,16.355,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.25,/CPU:0,4,71070,2022-05-08 12:08:17.730039,15.788,"[237066822 473784369  79132073 157830589  78919357  78942535  52575568
  52721696  52712309  17533184   8804950  17555964   8781008   8782696
   5864540    326340]"
2000,0.30000000000000004,/GPU:0,0,71070,2022-05-08 11:19:22.689664,0.457,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/GPU:0,1,71070,2022-05-08 11:33:01.932180,0.457,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/GPU:0,2,71070,2022-05-08 11:21:35.401036,0.472,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/GPU:0,3,71070,2022-05-08 11:42:16.271710,0.465,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/GPU:0,4,71070,2022-05-08 12:12:15.892348,0.456,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/CPU:0,0,71070,2022-05-08 11:50:27.480122,16.168,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/CPU:0,1,71070,2022-05-08 11:45:27.134232,16.602,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/CPU:0,2,71070,2022-05-08 11:14:34.632634,17.26,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/CPU:0,3,71070,2022-05-08 12:00:39.888332,15.929,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.30000000000000004,/CPU:0,4,71070,2022-05-08 12:13:52.758106,16.135,"[156604792 402656676  86379548 172530407  86268851  86287457  73944811
  74040837  74041446  24656736  15881282  31729258  15859398  15866437
  13613864    972200]"
2000,0.35000000000000003,/GPU:0,0,71070,2022-05-08 11:58:55.778816,0.601,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/GPU:0,1,71070,2022-05-08 12:20:14.599593,0.593,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/GPU:0,2,71070,2022-05-08 11:55:05.322740,0.596,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/GPU:0,3,71070,2022-05-08 11:32:57.732653,0.465,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/GPU:0,4,71070,2022-05-08 11:59:29.655460,0.46,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/CPU:0,0,71070,2022-05-08 12:03:18.799932,16.014,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/CPU:0,1,71070,2022-05-08 11:34:56.363174,16.491,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/CPU:0,2,71070,2022-05-08 12:14:08.978150,16.15,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/CPU:0,3,71070,2022-05-08 12:21:45.248349,15.997,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.35000000000000003,/CPU:0,4,71070,2022-05-08 11:51:00.319031,16.132,"[100456187 324584989  87222334 174784246  87392276  87401826  94133996
  93955971  93942123  31386023  25252949  50598105  25295835  25302124
  27190434   2434582]"
2000,0.4,/GPU:0,0,71070,2022-05-08 11:52:10.283854,0.606,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/GPU:0,1,71070,2022-05-08 12:02:39.651658,0.618,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/GPU:0,2,71070,2022-05-08 12:12:04.973022,0.595,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/GPU:0,3,71070,2022-05-08 11:13:46.762389,0.46,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/GPU:0,4,71070,2022-05-08 11:42:19.035127,0.461,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/CPU:0,0,71070,2022-05-08 11:25:38.680816,17.092,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/CPU:0,1,71070,2022-05-08 12:01:02.913183,15.882,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/CPU:0,2,71070,2022-05-08 11:37:30.204251,16.581,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/CPU:0,3,71070,2022-05-08 12:19:27.307211,16.018,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2000,0.4,/CPU:0,4,71070,2022-05-08 11:21:44.910511,16.577,"[ 62121828 248616206  82671123 165848204  82915822  82922470 110620640
 110299772 110283727  36875737  36676537  73564078  36785404  36789143
  48922740   5420569]"
2500,0.05,/GPU:0,0,71070,2022-05-08 11:21:42.896768,1.042,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/GPU:0,1,71070,2022-05-08 11:59:32.156995,0.888,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/GPU:0,2,71070,2022-05-08 11:12:00.361509,0.892,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/GPU:0,3,71070,2022-05-08 11:38:19.301120,1.021,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/GPU:0,4,71070,2022-05-08 12:11:23.895354,0.983,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/CPU:0,0,71070,2022-05-08 12:05:21.975515,31.064,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/CPU:0,1,71070,2022-05-08 12:19:43.425731,31.066,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/CPU:0,2,71070,2022-05-08 11:12:18.269109,35.192,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/CPU:0,3,71070,2022-05-08 11:35:29.925780,31.588,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.05,/CPU:0,4,71070,2022-05-08 12:23:25.266093,30.9,"[1911748053  604061811   15816618   31811903   15907242   15904412
    1675788    1668709    1667288     557283      43815      87340
      43760      43902       4527         49]"
2500,0.1,/GPU:0,0,71070,2022-05-08 11:29:48.374587,1.085,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/GPU:0,1,71070,2022-05-08 11:38:20.995316,0.891,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/GPU:0,2,71070,2022-05-08 11:20:30.151724,0.905,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/GPU:0,3,71070,2022-05-08 11:45:24.079238,0.9,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/GPU:0,4,71070,2022-05-08 12:00:03.498406,1.051,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/CPU:0,0,71070,2022-05-08 11:11:18.981866,32.252,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/CPU:0,1,71070,2022-05-08 11:59:33.137108,30.133,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/CPU:0,2,71070,2022-05-08 11:09:40.340527,31.857,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/CPU:0,3,71070,2022-05-08 12:20:15.290389,31.291,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.1,/CPU:0,4,71070,2022-05-08 12:07:46.768701,30.756,"[1382306266  921447265   51275293  102366401   51199113   51184118
   11374591   11395554   11394704    3791685     633218    1264456
     633251     633060     140901       2624]"
2500,0.15000000000000002,/GPU:0,0,71070,2022-05-08 11:18:22.179992,0.92,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/GPU:0,1,71070,2022-05-08 12:01:21.578225,0.911,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/GPU:0,2,71070,2022-05-08 11:18:52.075980,0.887,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/GPU:0,3,71070,2022-05-08 11:40:52.390310,0.951,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/GPU:0,4,71070,2022-05-08 12:15:28.958501,1.043,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/CPU:0,0,71070,2022-05-08 11:31:21.583829,31.586,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/CPU:0,1,71070,2022-05-08 11:33:02.877442,31.602,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/CPU:0,2,71070,2022-05-08 12:03:36.856485,30.755,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/CPU:0,3,71070,2022-05-08 11:08:41.133613,40.459,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.15000000000000002,/CPU:0,4,71070,2022-05-08 12:08:52.443997,30.921,"[ 980621823 1038501795   91913372  183284301   91651023   91656576
   32356305   32453906   32452477   10784825    2872650    5726889
    2862037    2861434    1013194      29893]"
2500,0.2,/GPU:0,0,71070,2022-05-08 11:32:56.572014,1.044,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/GPU:0,1,71070,2022-05-08 12:10:18.765652,1.072,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/GPU:0,2,71070,2022-05-08 11:27:57.606484,1.076,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/GPU:0,3,71070,2022-05-08 12:00:04.654651,0.906,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/GPU:0,4,71070,2022-05-08 11:42:06.225005,0.89,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/CPU:0,0,71070,2022-05-08 12:07:09.444399,30.744,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/CPU:0,1,71070,2022-05-08 11:37:47.245524,31.961,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/CPU:0,2,71070,2022-05-08 11:58:25.221948,30.47,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/CPU:0,3,71070,2022-05-08 12:00:07.074898,30.238,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.2,/CPU:0,4,71070,2022-05-08 11:16:33.519925,31.645,"[ 681719693 1023204179  127375917  255962716  127985823  127995542
   64045460   63724211   63724908   21349966    7934413   15946357
    7969598    7971174    3967628     164915]"
2500,0.25,/GPU:0,0,71070,2022-05-08 11:56:18.154489,1.068,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/GPU:0,1,71070,2022-05-08 11:53:38.231240,1.074,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/GPU:0,2,71070,2022-05-08 11:42:09.357448,0.901,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/GPU:0,3,71070,2022-05-08 12:06:43.178539,1.084,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/GPU:0,4,71070,2022-05-08 11:45:22.894572,1.08,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/CPU:0,0,71070,2022-05-08 11:13:47.635397,32.183,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/CPU:0,1,71070,2022-05-08 11:36:01.984163,31.65,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/CPU:0,2,71070,2022-05-08 12:15:30.114829,31.264,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/CPU:0,3,71070,2022-05-08 11:53:41.365765,30.553,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.25,/CPU:0,4,71070,2022-05-08 12:12:18.078179,30.91,"[462976867 926331806 153830561 308944195 154460970 154487600 103049666
 102573879 102575718  34348999  17035525  34221501  17105537  17111322
  11358818    629536]"
2500,0.30000000000000004,/GPU:0,0,71070,2022-05-08 11:24:12.351072,0.89,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/GPU:0,1,71070,2022-05-08 12:05:10.308516,1.023,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/GPU:0,2,71070,2022-05-08 12:05:19.003451,0.91,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/GPU:0,3,71070,2022-05-08 12:22:01.372839,1.043,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/GPU:0,4,71070,2022-05-08 11:37:28.482790,1.04,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/CPU:0,0,71070,2022-05-08 11:10:46.307069,32.323,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/CPU:0,1,71070,2022-05-08 11:12:53.672596,34.178,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/CPU:0,2,71070,2022-05-08 11:25:56.546450,32.089,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/CPU:0,3,71070,2022-05-08 12:20:54.421128,31.625,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.30000000000000004,/CPU:0,4,71070,2022-05-08 11:10:13.348431,32.837,"[306121835 787053687 168504341 337320630 168664115 168679408 144573275
 144420307 144434695  48187352  30910206  61897186  30945643  30946338
  26493618   1889864]"
2500,0.35000000000000003,/GPU:0,0,71070,2022-05-08 11:33:34.980278,0.992,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/GPU:0,1,71070,2022-05-08 11:24:36.976517,1.062,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/GPU:0,2,71070,2022-05-08 11:09:32.049801,0.891,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/GPU:0,3,71070,2022-05-08 11:19:27.505539,0.891,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/GPU:0,4,71070,2022-05-08 11:18:23.610129,0.888,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/CPU:0,0,71070,2022-05-08 12:01:35.730025,30.852,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/CPU:0,1,71070,2022-05-08 12:17:30.778413,31.229,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/CPU:0,2,71070,2022-05-08 11:53:07.194835,30.923,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/CPU:0,3,71070,2022-05-08 11:30:47.615959,31.499,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.35000000000000003,/CPU:0,4,71070,2022-05-08 11:19:35.591083,32.832,"[196310014 634269985 170326149 341594955 170803747 170798097 183974901
 183456808 183481748  61319044  49259709  98821385  49409768  49406432
  53059626   4750132]"
2500,0.4,/GPU:0,0,71070,2022-05-08 11:09:31.009687,0.918,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/GPU:0,1,71070,2022-05-08 11:21:34.226386,1.083,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
2500,0.4,/GPU:0,2,71070,2022-05-08 11:19:20.940508,1.053,"[121281203 485665702 161306587 324232793 162131806 162111883 216440187
 215314776 215347939  72136871  71514064 143761172  71880073  71882363
  95468205  10566876]"
